,Product_name,Review,Rating
89,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","Good Product, I am satisfied all of the features, except battery life, It is very awesome product, wheather have a little bits of improvement in battery life time.",5
90,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",Performance is good as I expect in this price segment they giving intel i5 10gen with 4gb nvidia 1650  there are no issue with normal use like surfing  web and it can handle some heavy application like matlab etc it's good for coding etc. If you are a heavy gamer this will not satisfy you but it suits for entry level and lite gamers. Worst battery back up it stands for 2 hours in normal usage and in heavy usage it will stands max 1 hours. But it's a value for money laptop and in this price se...,5
91,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","Posting this review after 8 days of usePros: Value for money          Graphics card can handle some good application          and softwares and games( far cry 5, batman Arkham          Knight) gonna install more after couple of days.          Display is good           Keyboard is good          Battery life is also good as of yet 😅Cons: Gets heated up really quick while gaming plus                     real hot 🔥           Speaker is average Overall in this price segment this lapt...",4
92,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","So basically, laptop is well and good. But the huge and huge and huge problem is battery. Battery is drains so fast that you can't imagine, and trust me those who personally use this laptop can say same, and second worst part about this laptop is it's speakers, seriously your mobile phone can play better sound than this laptop. Pros - 1. Laptop performance is good (4.5) 2. Laptop display is just ok (4) 3. You will get fast boot time about 6-8 sec (4.5)  Cons -1. Worst battery (2) 2. ...",3
93,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","Best deal in this budget 👌, boot in just fraction of seconds, really very very fast, performance wise it's best in segment, N-Vidia Graphics card along with 512ssd, makes ideal for gaming & other hevy tasks, only drawback is battery but we should understand that gaming laptop consume more power, rest of the things you will enjoy for sure. What I wants in a laptop it has all.",5
94,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","Value for Money!  Amazing Laptop I got!  It has mind blowing perfomance, It takes only 8 - 9 sec to boot ! Build Quality is also good...design is excellent ! It is completly made up of plastic but...build quality feels like it has mettalic body ! This is a quick review !",5
95,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",Total good laptop,5
96,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",Amazing laptop. It has a premium and professional look with powerful hardware. Sound is a bit low but I bought external speakers for that so no problem. Everything else about the laptop easily makes up for that. Thanks alot Flipkart for the fast and safe delivery,5
97,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",A very nice laptop with good display . Also very well performed in day to day activities as well as gaming.Definitely worth for money.  Buy it!!!,5
98,"DELL Vostro Ryzen 3 Dual Core R3-3250U - (8 GB/1 TB HDD/Windows 11 Home) Vostro 3405 Thin and Light Laptop  (14 inch, Accent Black, 1.59 Kg, With MS Office)",GOOD,5
99,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",I was confused between asus and lenovo s145 laptop but chose go with this laptop because of build quality.Lenovo s145 feels quite flimsy while asus is reinforced with metal plates under the keyboard and in side supports of screen.4gb ram and ryzen 3250u is good for everyday uses and light office work like browsing with5-6 tab oepn in chrome and 2-3 office files and for heavy uses there option to increase ram capacity.Ssd read speeds are quite fast 950mb/s and write speed upto 350mb/s th...,5
100,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","Absolutely great product. Beautiful design, the ips level display.... Absolutely stunning. Packaging was secure too.Now lets come to the performance. The SSD inside it gives the performance a big boost. 4 gigs of ram is sufficient for light multitasking (I'll add 4gigs of ram later). The laptop boots up in just 6-7 sec, and there's no lag in app opening and closing.Battery performance is good I'd say. I was typing a document in MS word, and the laptop only consumed 6% of the battery in 45...",5
101,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","It's an amazing laptop in this prize segment. Because in this prize we get all types of specifications and aspects... Like it having 256GB SSD drive, FHD display, a allround king processor unit everything is fine.i using this laptop till 8days ago... I think this was my right option.Props:---1.FHD Display ---one of the good IPS LCD display with good resolution capacity2.SSD :--- the maximum boot up time will taken approximately 4second to 6 second3.Ryzen 3 3340U :---- all round an exc...",5
102,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",First I would like to thank flipcart for sending this great product in 3 days . REVIEW -... I BOUGHT IT IN 32K IN BIG BILLION DAYS SALE .1. The looks of this laptop is great and nyc.2. Speed is fantastic running like butter on daily         usese remember it is not a gaming laptop so don't try heavy software. I install a android emulator on it and when I open the software I can clearly hear the noise of fan.3. it boot up in 6 second and off in 3 second thanks to nvme SSD remember there...,5
103,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","The product is realy good and value for money battery life is not up to the mark but its ok in this price range .it is best for online class and study ,you can play small games but not a big game like pubg and gta 5 butin low setting you can play*Packing is also good very genuine packing was there it takes time to reboot for only 5 to 7 seconds In light usage its to fast for office work and study it is best",5
104,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",In this price range it's an amazing laptop. Don't think just go for it.😊1. Bilt quality is good. 4/52. Performance is amazing. 5/53. Display is great. 5/54. Battery is decent. 4/55. It's an best laptop for students. work and multimedia consumption.😊 6. And it's ryzen 3 3250U prosessor is amazing and makes more fast with SSD storage. Loved it😊🔥,5
105,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",Awesome Laptop good for office normally work in word & Excel Hard more work for office need costly laptop otherwise this Awesome for normally work in Office,5
106,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","My 7 days review and I upgraded to Windows 111.Except VGA camera, everything is good.2.It get heated when u do heavy work. I think every laptop get heated when CPU usage more Power.3.I am using for programing n tools I use are VS code, Postman n also chrome (8-9 tabs), still no lags.4.All above observation is of 4gb of ram so I will update my ram by 8gb. 5.Also I play Asphalt 9 still no lags.6.My frd have i3 10th gen laptop and I buy Ryzen 3 laptop. Trust me Ryzen 3 gives me great perfo...",4
107,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","Attractive design .Very fast booting ,it takes only 5-7 second.No lags by multiple work .Display is good .It is best for daily task but not for gaming.",5
108,"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","Best battery life, best performance (boots fast), fingerprint sensor is fast,full hd display etc. Everything is good in price range. One thing I miss is a Bakelite keyboard. Very good are these VivoBook lineup laptops. Using from last 5 days. Let's see after months how it will work.",4
109,"Lenovo ThinkBook 13s Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light Laptop  (13 inch, Mineral Grey, 1.26 kg, With MS Office)",A great mid range laptop with form factor even better than MacBook Air. It comes with a great display and 11th Gen i5 processor packed with 16GB dual channel Ram which makes it a complete package overall.,5
110,"Lenovo ThinkBook 13s Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light Laptop  (13 inch, Mineral Grey, 1.26 kg, With MS Office)","Sturdy, nice display, best performance",5
111,"Lenovo ThinkBook 13s Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light Laptop  (13 inch, Mineral Grey, 1.26 kg, With MS Office)",Wonderful product,5
112,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)","It's just amazing! Let me get the details here:• At this price it will be the best buy for office/casual use, average gaming (Haven't played any high res games yet).• It has 1 SSD 256GB and 1 HDD of 1TB. Windows is installed in SSD so the loading time (from turned off to start) is near about 5-7 seconds.• Usable Ram is around 5.86GB. 8GB is installed in one slot so another one is free to get another ram installed.• It is very light. It doesn't have a CD drive. Honestly, I don't think any...",5
113,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)","Product is good but the fan is running continuously, its little annoying if you live in a quiet peaceful area.Second thing I have mention is the build quality of the product. Its made of plastic, not the best one but little low in quality. Otherwise it is a good product, good display, good performance, good battery life, soun of the speakers are also loud. I'm satisfied with this product.",4
114,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)","Thanks Flipkart for fast delivery in our lockdown zone.Now I am writing review after 10 day use of laptop.1. Better performance cause of 8gb ram and 256gb SSD, it boots up only in 7 secs. and I didn't faced any lag till now.2. Better Battery Performance (upto 6-7 hrs ) with fast charging.3. Screen Quality is good but it has little bit backlight bleeding issue cause of IPS Display (this is only noticeable on Black Screen).4. Fan speeds and noise only increases when Work load increase...",4
115,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)",I have been using this laptop for 2 months now. Its the best one available in this price range. Has a great and smooth performance as well as good battery life. Excellent for work and studies. I play cs go and it runs without any lag. Excellent product.,5
116,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)",Got it today. Thanks to flipkart for the fastest delivery. The design and the display of the laptop is awesome. Booting in just 5 sec after setup thanks to ssd for that. Performance is good. Battery is for about 3-4 hours but fast charging and with pre-installed microsoft office for life time. Webcam is average. It is the best laptop with both ssd and hdd with good performance and quality product around 40k.,5
117,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)","Very good product by hp,this laptop is very slim and powerful prosser,good battery back up, design is very good,i got this 37699 i recommend all of you this laptop,thanks flipcart, very good laptop,",5
118,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)","Using it for 10 days , almost good laptop , ryzen 3 is a almost fast processor than i3.booting time almost 11 seconds after it appears password screen. Os on ssd that make processing fast also.almost value for money .",5
119,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)",Very good It's a beast at the price of 40kLoved it and also the cheapest ssd laptop offered by hp you won't find it anywhere else. Thank you Flipkart for quick delivery,5
120,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)","It's  amazing! Best is this category. I just bought this item for the prime purpose to support my daughter for her online classes of class XI. After using it for 4 days my observations are as under :1. Speedy Delivery : So thankful to Flipkart for its speedy delivery. I booked it on 21st of May by evening, got delivered  on 23rd Morning. Really impressed!!!2. Product Style, look and feel : Superb! Light weight, handy, quite presentable !!!3. Speed and performance :  With 256GB SSD, its boo...",5
121,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)",Have faced issue of the system getting Hang couple of times in Last 1 week. Pls check before purchasing as the configuration is good in this price but the system Hang issue is a Spoiler.,3
122,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)","After buying, everything is good. intel i3 1125g4 is enough good since it's a quad core processor, normally in this range we can get only dual core processor .   battery can be used only upto 4 hours on a full charge, charging speed is very high ,can charge just in a hour . Normally battery of the laptop doesn't last for a longer time so it's enough .Display is decent , viewing angles are not like smartphones but okk .Display is enough bright for indoor, normally can work outdoor too .",3
123,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)",Smooth performance,4
124,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)",It's Nice This is first day .,3
125,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)",This one js nice on time delivery,4
126,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)",Looks promising. i3 11th Gen (1125G4) with 4 cores and 8 threads should be good enough power for day-to-day tasks.,5
127,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)",Good laptop,4
128,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)",Worth for money. In this price range this is certainly a good choice.,5
129,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)",Just amazing in this price..it gave quad core with dual storage space just a wow piece..,5
130,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)",Worth it! Back-lit keyboard Problem 😐,4
131,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.75 kg, With MS Office)","Used it for a month, overall a good product, speed with ssd is superb!",5
132,"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Giving this review after using for 7days:*Slik design*Decent colour*Great performanceCons: I am little disappointed 😞 with picture quality...U can actually see the display with certain angle...,4
133,"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)","Nice laptop at 50K , good performance, but finger print is not available.",4
134,"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Veryy very capable laptop🔥only downside is the display bake everything is perfect.😁super satisfied😁🔥,5
135,"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Valuable product .. Good processor with specifications in this price range..(49000)Just Go for it....😊,5
136,"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Review after 15days use 1.performance good... 2.Battery backup is also enough about 5-6hours rough use3. Windows 11 amazing working4. All over good at this price 5. Build quality average Best leptop only 2things missing1.Finger print and 2.matalic body,5
137,"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Superb Laptop Under 50K ♥️🔥,5
138,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)","I hve been using this product from 10-12 days and it is quite good. Performance wise it is too good. Keyboard and display are also good. The speakers could have been a little bit louder but still it is enough. It boots and runs pretty fast. No screen bleeding issue . Keyboard feels nice and 2 levels of backlit are present, no keyboard flex which is nice. Touchpad is pretty normal. Battery is better than what I expected. I usually use it for coding and it gives 4+ hrs of coding normally. Don't...",5
139,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)",All thing is too good in this range but battery performance is not as much as good is i expect good battery performance but it is also like acer nitro 5,5
140,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)",It's good but the one one time the laptop keybord is not worth it because thay are so soft and battery is manageable but you cannot aspect this keybord for gaming it's quite heat up but thermals are  good,4
141,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)","Every Laptop has its pros and cons:Pros:1. Build quality is very good compared to similar laptops at this price range.2. No keyboard and top lid flex at all.3. It has maximum number of ports so need of any hub.4. It looks sleak and simple.5. It has a Xbox game pass too, u can enjoy 200+ games for 8 months for free.6. Lenovo Vantage software is very good and it has mux switch also which helps in a little FPS boost.7. Most of the games can be played in Highest graphics settings.8. 120H...",5
142,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)",Superb,5
143,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)","A bit outdated as in 2022 but still is performance for a medium level user or gamer is excellent. You can wait for 2021 model's price to come down. Although everyone knows that legion is the true king of gaming laptop. Only one cone which I noticed its that it has less battery backup. Even in the case of activating power saver option the laptop doesn't give good battert backup, there is nothing else to complain.",5
144,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)","I have been using it for more that a month now , during the time I have been using it for coding and some light gaming. Performance wise it's great Lenovo has done a good job in cooling as even while gaming for 2 to 3 hours the temperatures were under control, the boot time is also great.The build quality is great, it feels dense and sturdy. There were three reasons why one would pick this 1. The build quality2. The I/O is great , a normal user would not need USB hub3. The option to swit...",5
145,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)",Very good 👍performance 👏,5
146,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)",Awesome product!,5
147,"Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Phantom Black, 2.3 kg)","Laptop is a bit expensive comapred to its counterparts, features are good but my laptop got FREEZE two times in the first month of the use. Performance is top notch given the specs.",4
148,"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 Kgs, With MS Office)",Good,4
149,"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 Kgs, With MS Office)",Very nice,5
150,"HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 Kg, With MS Office)",It is a really good laptop under this price( 42-43)k  and is worth the money. The boot time is so fast (10sec.). This processor is more powerful than i3 11th generation. Maximum battery backup is 5 hour. The only con is that it doesn't have ips display.,5
151,"HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 Kg, With MS Office)","Laptop is goodPros :  (1) Absolutely great performance            (2) Battery is excellent           (3) keyboard is good           (4) overall is good, value for money           (5) build quality is average neither very good nor very                 bad Cons :  (1) Display is TN - viewing angles are so bad as it should                 be as a TN pane. Colour reproduction is bad, this                                 this display has yellow tint and so I calibrated the             ...",4
152,"HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 Kg, With MS Office)",Value for money,5
153,"Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",Too good,5
154,"Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",Super quality,5